id_cycle,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,ambient_temperature,time
130,(813.4152043660482-26.43598175048828j),(338.32473611831665-1.4495076537132263j),(2.3502509153461864-0.27982020062119j),(0.1515649362584486-0.12391136869037968j),(0.08327087501345538-0.001056635470860212j),0.061914442984428886,0.0827944269463386,24.0,2008.0
132,(813.6468048095703-26.553491791089375j),(338.08459790547687-1.1628380219141643j),(2.3525715472492315-0.2845808418858276j),(0.1504261425349055-0.12360729130047228j),(0.08287101844952503-0.0013166884904753141j),0.06223664045181756,0.08227519539898062,24.0,2008.0
136,(814.6219266255697-26.154605547587078j),(337.2360159556071-1.473367989063263j),(2.3616027919720852-0.2782028819351661j),(0.1570425964573395-0.12419910834794418j),(0.08478742080342001-0.0019497504405478056j),0.06368589032225634,0.08410980261203092,24.0,2008.0
138,(814.0520680745443-26.797143419583637j),(337.52586428324383-0.8673308491706848j),(2.3528463192258062-0.27970668040098656j),(0.14944880781756512-0.12589994418150285j),(0.08217456439280334-0.0014341629531263256j),0.06203106446308807,0.08319177703888532,24.0,2008.0
140,(814.5398852030436-26.08046042919159j),(337.0864718755086-1.7381868362426758j),(2.3607122103918696-0.2800914773411302j),(0.155918882012364-0.1229090296472755j),(0.08479720268492351-0.0016499473536696434j),0.06394139531038306,0.08439590554803005,24.0,2008.0
142,(814.8321863810221-26.459520777066547j),(336.60188722610474-1.3295520842075348j),(2.3568884221383617-0.2817065093233769j),(0.1540717667082252-0.1254282029991169j),(0.08510556350938418-0.0012117000138587488j),0.06250649038034015,0.08426848073493347,24.0,2008.0
144,(814.9157562255859-26.31468141078949j),(337.10548734664917-1.064976046482722j),(2.3549782530495404-0.2809286108665485j),(0.1558911966079942-0.12416875731575355j),(0.08426496105377124-0.0014126908574418828j),0.06334074841835481,0.08443325960211569,24.0,2008.0
146,(814.7472826639811-26.39915398756663j),(336.72962443033856-0.9239722688992819j),(2.357319671584298-0.28660892005843946j),(0.15334632629863704-0.1232743470453964j),(0.08599007963077022-0.001003965431554919j),0.06261533272747599,0.08397217834773212,24.0,2008.0
150,(813.7553939819336-26.533019185066223j),(337.05112139383954-1.1517992715040843j),(2.3600136024141336-0.2863830723972709j),(0.15499569524945364-0.12402586230768863j),(0.08376647255362381-0.001986610323803147j),0.0659851482712769,0.08205908433058269,24.0,2008.0
152,(812.8121096293131-26.926198601722717j),(338.1799454689026-0.7066041628519694j),(2.349979881429497-0.28900746588378606j),(0.14676376643768688-0.12406518962611307j),(0.08185385401048625-0.0016318615934952038j),0.0645724621588098,0.08034229300933068,24.0,2008.0
154,(814.2906684875488-26.026705702145893j),(336.68750890096027-1.6989560425281525j),(2.3649262208826407-0.2827341684130941j),(0.15423844900796432-0.12383488107512501j),(0.08433407629813072-0.001813879209078813j),0.06584265367322818,0.08228467898593818,24.0,2008.0
156,(813.902717590332-26.69395116964976j),(337.2910885810852-1.0126523872216542j),(2.356018095523094-0.28617086923074725j),(0.1484981950183848-0.1232504963655104j),(0.08189039676039847-0.0012673152612896535j),0.06368615846693702,0.08236363977175419,24.0,2008.0
158,(815.4906717936198-26.425492922465008j),(335.71381123860675-1.1884418825308483j),(2.374440219325627-0.28689482935363525j),(0.15487947351736073-0.12285713358207355j),(0.08400891306742753-0.0008455727065792442j),0.06586299475840429,0.08404816384807184,24.0,2008.0
160,(813.840924580892-26.557282090187073j),(337.42738517125446-0.6924642622470856j),(2.3553705236426854-0.28195819906646696j),(0.15384215862198433-0.1252824556766939j),(0.08361398292720205-0.001344113281595931j),0.06291209789909709,0.08214102281998399,24.0,2008.0
162,(814.3193766276041-26.186264793078106j),(336.72481362024945-1.3837920327981312j),(2.3639129716996368-0.28263783465945114j),(0.15515050457701973-0.12453884965786736j),(0.08481507921050328-0.0015883451235365967j),0.06445446289569287,0.08372729247372597,24.0,2008.0
164,(814.2069956461588-26.38365113735199j),(337.16551399230957-1.180050939321518j),(2.360167623397571-0.2761078647554199j),(0.1520327086942277-0.12553607117707713j),(0.08484394919502125-0.001883721424369741j),0.06366741172107057,0.08296956725555057,24.0,2008.0
166,(814.572182973226-26.263298511505127j),(336.55474185943604-1.604332685470581j),(2.3672924191142592-0.27878819164609775j),(0.15512818566487804-0.12454090722424188j),(0.08384668374769531-0.001766204926045556j),0.06449971024722613,0.08439116060930645,24.0,2008.0
168,(814.8576176961263-26.811257759730022j),(336.073077360789-0.7840696175893148j),(2.3654307971331168-0.2831713374398821j),(0.15500975466339675-0.12600359439975173j),(0.08604210136645467-0.0014987092656163282j),0.06454586928056331,0.08390558187210605,24.0,2008.0
170,(814.6202023824056-26.337658921877544j),(336.40132029851276-1.3187598089377086j),(2.364945688823917-0.2829986430077886j),(0.1583515396889897-0.12284193284857348j),(0.08705669206438958-0.002431261850681036j),0.06462222077599941,0.08347874261289516,24.0,2008.0
172,(814.9938710530599-26.55198899904887j),(336.03202056884766-0.926949659983317j),(2.369402982925305-0.2851340810883199j),(0.1522634654951984-0.1250810134704768j),(0.08415735613702009-0.0018764017398855465j),0.06441730776729335,0.08332080296168762,24.0,2008.0
174,(815.1537882486979-26.417415897051495j),(336.292667388916-0.9435734152793884j),(2.369565714861966-0.28258389028185754j),(0.1557222490678914-0.12429102121106327j),(0.08563810406670606-0.002037887600248393j),0.06535744633615422,0.08372284778321133,24.0,2008.0
176,(816.7620010375977-26.502979675928753j),(334.5095558166504-1.1273376146952312j),(2.3836351261946334-0.2854506810915239j),(0.15680056925438327-0.12522906808452172j),(0.08639049265973157-0.0013063885723311776j),0.06517362934686399,0.08478155339352322,24.0,2008.0
178,(816.2986348470052-26.288920124371845j),(334.83112748463947-1.307813674211502j),(2.3836659699558984-0.28223979218682477j),(0.15694619792714673-0.12488762279710007j),(0.08694270166861352-0.002187706344344338j),0.0657374096950185,0.08640081854624075,24.0,2008.0
180,(815.5724639892578-26.187806367874146j),(335.87582476933795-1.5169550081094105j),(2.369418344777976-0.2741605275718559j),(0.15686701380988047-0.12555127559103246j),(0.0852277654734284-0.0021846256728297484j),0.06359515956336817,0.08418492196132377,24.0,2008.0
182,(816.4227383931478-25.87911319732666j),(334.76606845855713-1.7134619355201721j),(2.384327953923741-0.27950824774799715j),(0.15776564394559367-0.12418981575092808j),(0.08651624405961915-0.002155815855032186j),0.06569551042223239,0.08528415424415496,24.0,2008.0
184,(817.2986056009928-26.434058864911396j),(334.18783887227374-0.9064672787984213j),(2.3871797011095537-0.2774442484449573j),(0.15852408287012493-0.1280864400054347j),(0.08864079446235666-0.0007858795773703079j),0.06528547500729169,0.08605041403439097,24.0,2008.0
186,(817.5785891215006-26.411794821421307j),(333.70967292785645-1.2858313620090485j),(2.392258125594011-0.2849795681282761j),(0.15929716454315845-0.12475203181795601j),(0.08770255827432326-0.001297803497980413j),0.06608858001407364,0.08697381626854854,24.0,2008.0
188,(817.6900647481283-26.116490403811138j),(333.4833203951518-1.2453799744447072j),(2.3960408196021703-0.2804626131373051j),(0.1578646687562516-0.12597555065349053j),(0.08799065115059358-0.0011590093861094273j),0.06653396257005847,0.086748219933712,24.0,2008.0
190,(817.7678451538086-26.56050173441569j),(333.0753496487935-1.2842300832271576j),(2.399230094686398-0.2824785400389426j),(0.16234743775341487-0.12556912077894616j),(0.08853755684611785-0.0016343038331426741j),0.0673918549622027,0.0861118887620564,24.0,2008.0
192,(818.0436604817709-26.449502269426983j),(332.7120976448059-1.2410370508829753j),(2.4023190655866222-0.28095951121818374j),(0.15836841625972045-0.12670897587362656j),(0.08914656212066241-0.001355137404711929j),0.06634112534272091,0.08720558299891105,24.0,2008.0
194,(817.636068979899-26.43196125825246j),(333.6982078552246-1.1772326330343883j),(2.392975069913819-0.28290421027495116j),(0.15834219301077257-0.12531341573119106j),(0.08681124627761155-0.0018040422621703547j),0.0671457542138853,0.08632770749811565,24.0,2008.0
196,(818.5833587646484-26.333317120869953j),(332.48820702234906-1.1088690161705017j),(2.403519202843318-0.2788344175766067j),(0.16113350883821353-0.12774666027394074j),(0.08906743594851439-0.0006869068046381665j),0.06590996191117977,0.08712834097374948,24.0,2008.0
198,(818.3542442321777-26.179393966992695j),(333.0477499961853-1.4771445294221242j),(2.4007293108381886-0.28052053358107826j),(0.15929186054580435-0.12552781065291957j),(0.08677473511789129-0.0017716361886891535j),0.06656218407046685,0.08763025485668212,24.0,2008.0
200,(818.4986165364584-26.291783650716145j),(332.4997607866923-1.450421969095866j),(2.4058197219778212-0.2808303220369432j),(0.1574286881263214-0.12573152620522424j),(0.08762949382095446-0.0016619868891425639j),0.06605623626692969,0.08756285633165224,24.0,2008.0
202,(818.3673604329427-26.014312903086346j),(332.8222060203552-1.559474488099416j),(2.403901456275906-0.2772472440054896j),(0.1587240699035288-0.12539159779200804j),(0.0897212314310426-0.0016832118566152668j),0.06683041793365703,0.0881304972895854,24.0,2008.0
204,(818.9372304280599-26.688113292058308j),(332.2156653404236-0.7862445513407389j),(2.4059168663756085-0.2857537207543075j),(0.15860089663367608-0.1269813148565815j),(0.08934446805403555-0.0013449993616101296j),0.06590274256382748,0.08820859113319164,24.0,2008.0
206,(819.1680755615234-26.098477681477863j),(332.17879899342853-1.3930324018001556j),(2.4070768316651643-0.2783077281821142j),(0.1613378038271966-0.1262651375221336j),(0.09011668725662682-0.002366355260772856j),0.0671228648017542,0.08952481378716437,24.0,2008.0
208,(819.9778683980306-26.252002517382305j),(331.26025104522705-0.8794744312763214j),(2.4196293333758807-0.28270825196461064j),(0.16083422520275586-0.12875987398628946j),(0.09050320967855857-0.0021318591039529277j),0.06791172070092616,0.08831509615303364,24.0,2008.0
210,(819.129950205485-26.32985270023346j),(332.0627303123474-1.4126010437806447j),(2.409595220914409-0.2813377435964098j),(0.16120257724366938-0.12556981389610894j),(0.08968763778589124-0.0026708164775178355j),0.06804767963498151,0.08818918574404518,24.0,2008.0
212,(819.3633689880371-26.550702691078186j),(331.7849168777466-0.9597793718179067j),(2.4139384884874207-0.28069726188412947j),(0.16110800685540905-0.12825768770351406j),(0.09241196570491132-0.0011220069167124458j),0.06674377333784236,0.08857968181390717,24.0,2008.0
216,(819.9903793334961-26.308246334393818j),(331.41023349761963-1.554875910282135j),(2.4171488871234064-0.2819314745045769j),(0.16091913386663573-0.12688671152055342j),(0.08918833391881238-0.001986332107243558j),0.06787371479427354,0.0893489116976706,24.0,2008.0
218,(820.2229715983073-26.364396532376606j),(331.077960173289-1.290274401505788j),(2.418861044198718-0.2840866076196424j),(0.16205305623548102-0.1268903266669584j),(0.09106427776639509-0.0017134524278565116j),0.06641297510611752,0.0895032370200492,24.0,2008.0
220,(820.8120142618815-26.152957161267597j),(330.52178080876666-1.42497714360555j),(2.429745979896747-0.28338434685006525j),(0.16139852359435217-0.12713667051934885j),(0.09085292423823892-0.0013885396211447748j),0.06842378612071928,0.0901555365219136,24.0,2008.0
222,(820.8052787780762-26.37234075864156j),(330.7802834510803-1.1810388267040253j),(2.4199799673628024-0.2787965832788554j),(0.162509451165202-0.12877877673448634j),(0.09107695666850864-0.0015318348299176233j),0.06686868471567307,0.08981021390663306,24.0,2008.0
224,(820.705696105957-25.91869443655014j),(330.8391752243042-1.603674550851186j),(2.4228204463739975-0.27750211870658176j),(0.1629835255297286-0.1274393433663435j),(0.09115849204410303-0.001660541069363724j),0.06826417312265938,0.09040770934408239,24.0,2008.0
226,(821.6578369140625-26.016365885734558j),(329.6697036425273-1.422479013601939j),(2.4351920415296084-0.28006199709097906j),(0.16155892204685487-0.12783244711924896j),(0.0921274971455573-0.0011675286443082568j),0.0675638979208385,0.09093282660720825,24.0,2008.0
228,(819.9187672932943-25.943275809288025j),(331.45471445719403-1.743171493212382j),(2.417608960674833-0.27951500002537494j),(0.16020751582720785-0.1253351348866525j),(0.09010439478141634-0.0019570437615477865j),0.06774703943897442,0.09015634438717308,24.0,2008.0
230,(821.8854446411133-26.33556584517161j),(329.6454741160075-1.409519374370575j),(2.4377903160517995-0.2750614243924164j),(0.16282658529038532-0.1285871852895184j),(0.09294235926423815-0.0017809971424409138j),0.06767916633501396,0.09097518732194294,24.0,2008.0
232,(821.6087112426758-26.13489258289337j),(329.9775570233663-1.7585769097010295j),(2.430534599769921-0.27809588426834325j),(0.16267068017225408-0.1266138562542892j),(0.09083661486841703-0.002509283459761366j),0.06860934588238804,0.09068687374298401,24.0,2008.0
234,(822.5504570007324-26.010200798511505j),(329.01488908131915-1.6433977087338765j),(2.445689501340644-0.2733544656546322j),(0.16264494104313168-0.128500691689774j),(0.0927783828320952-0.0016920895465298864j),0.0679726933427561,0.09232410955240872,24.0,2008.0
236,(820.9351399739584-26.317786892255146j),(330.7391633987427-1.3200210233529408j),(2.4221271967375126-0.27786890670347175j),(0.16356529933558628-0.12744519807187546j),(0.09033411671791684-0.0018800225055503684j),0.06856628257658516,0.09028017093370612,24.0,2008.0
238,(822.687567392985-25.98270066579183j),(328.85633818308514-1.564611593882243j),(2.4419487418529173-0.2719664443368303j),(0.16497954685063487-0.12792194613159574j),(0.0924200486719531-0.0025460240639560284j),0.06833354741887734,0.09201668954083403,24.0,2008.0
240,(821.5739822387695-26.09413943688075j),(329.93484894434613-1.3757054309050243j),(2.4290038326911136-0.27911754376763537j),(0.1647133108707481-0.12721011111960442j),(0.09054867414067784-0.001697077228394906j),0.06838165618496082,0.09097113788599188,24.0,2008.0
242,(823.0931587219238-26.238959749539692j),(328.36649974187213-1.1559519171714783j),(2.4499193575927145-0.27549802381312116j),(0.16358785252362146-0.12945287948535245j),(0.09511603825175625-0.0024253731329982684j),0.06885136093381199,0.0925822548520223,24.0,2008.0
244,(821.7005983988444-26.1354664961497j),(329.8505735397339-1.4685773054758708j),(2.4338753260049164-0.2755329624686859j),(0.16487911314177028-0.12693226523044412j),(0.09170091030385674-0.0017462335273770388j),0.06936455209326015,0.09111307751610047,24.0,2008.0
246,(823.780829111735-26.11998788515727j),(327.60839732487995-1.3057907621065776j),(2.4577463731759033-0.2737551202489921j),(0.1643624759956914-0.12882208561164635j),(0.09417985151891385-0.0018310638412809988j),0.06906646906873301,0.0934909607320899,24.0,2008.0
248,(822.3872273763021-26.389954328536987j),(329.0930021603902-1.3936306933561962j),(2.4393989231853648-0.28029125030993424j),(0.1632431894397371-0.12749446271266546j),(0.092858893821967-0.0019828500042298742j),0.06981284024900297,0.09154323806605419,24.0,2008.0
250,(824.2763353983561-26.066701968510944j),(327.2581850687663-1.624619573354721j),(2.460044859480851-0.2698547578583564j),(0.16473134122714272-0.12929189973000674j),(0.09334671578072613-0.00111742904351213j),0.06870914709601504,0.09387730518518865,24.0,2008.0
252,(822.5882670084635-26.05774994691213j),(328.78825155893963-1.4795711636543274j),(2.446970160595603-0.27866225003462225j),(0.1640839183805656-0.12651797070842238j),(0.09425779253116699-0.0021387812563537487j),0.06972534834514055,0.09161565328372993,24.0,2008.0
254,(824.4049555460612-26.007020513216656j),(327.31257883707684-1.306345800558726j),(2.4553769102427814-0.2755333951268924j),(0.1642909540881027-0.1300095633560906j),(0.09601279750173768-0.0024059351868508036j),0.06952595566680789,0.09418623001298361,24.0,2008.0
256,(822.5391705830892-26.18856469790141j),(329.0211323102315-1.5585733850797017j),(2.440561243654113-0.2752882031639707j),(0.16358702901651415-0.1267760156116186j),(0.0917213593913157-0.0016274656383815419j),0.06923026401542158,0.09233738103251986,24.0,2008.0
